rate_of_unique_words_content,rate_of_non_stop_words_content,rate_of_unique_non_stop_words_content,positive_content,negative_content,polarity_content,subjectivity_content,rate_of_unique_words_title,rate_of_non_stop_words_title,rate_of_unique_non_stop_words_title,positive_title,negative_title,polarity_title,subjectivity_title,site_type,shares,likes
0.20240354206198607,0.5547122074636306,0.871875,1.0,6.943391524678896e-32,0.14627514273166445,0.41374913733609403,1.0,0.75,0.75,0.9660401388471956,0.03395986115280655,0.8,0.4,news,771,771
0.5529411764705883,0.5294117647058824,0.7021276595744681,0.9982567403259245,0.001743259674065259,0.0544642857142857,0.5508928571428571,1.0,0.46153846153846156,0.46153846153846156,0.5520325352047699,0.4479674647952298,-0.4571428571428572,0.5785714285714285,news,159,159
0.55,0.5428571428571428,0.6753246753246753,0.9762547041080245,0.023745295891956855,0.125,0.4000000000000001,1.0,0.6666666666666666,0.6666666666666666,0.4734044966839777,0.5265955033160234,0.0,0.0,news,120,120
0.24761904761904763,0.5117460317460317,0.8923076923076924,1.0,7.83279854107464e-36,0.0644219539141414,0.40068023989898993,1.0,0.5714285714285714,0.5714285714285714,0.8103947352230761,0.18960526477692438,-0.125,0.125,news,299,299
0.27399650959860383,0.5968586387434555,0.8280254777070064,1.0,4.946027701190171e-16,0.018469387755102044,0.4025510204081633,1.0,0.8,0.8,0.4067789985487643,0.5932210014512368,0.0,0.0,news,193,193
0.34686971235194586,0.5245346869712352,0.8146341463414634,1.0,9.360407209975946e-17,0.04522262459762458,0.4479762598512597,1.0,0.45454545454545453,0.45454545454545453,0.6436793265630463,0.35632067343695184,0.0,0.0,news,164,164
0.38817480719794345,0.5912596401028277,0.8278145695364238,0.9999997343846051,2.6561537015445604e-07,0.08160173160173162,0.47342552509219166,1.0,0.6,0.6,0.04451888934778639,0.9554811106522126,0.4,0.8,news,215,215
0.26403940886699506,0.5783251231527093,0.8134328358208955,0.9999999999960599,3.9228525928323175e-12,0.11570394779350004,0.43065678102991534,1.0,0.8181818181818182,0.8181818181818182,0.7701406621377678,0.22985933786223178,0.0,0.07500000000000001,news,616,616
0.5392857142857143,0.5714285714285714,0.7086092715231788,0.999999999988101,1.186535835410937e-11,0.10064661769207225,0.3797367615549434,0.8666666666666667,0.8,0.7692307692307693,0.9553087872658961,0.04469121273410386,0.0,0.0,news,126,126
0.3185595567867036,0.5872576177285319,0.7739130434782608,0.9999942136647038,5.786335306167945e-06,0.10187301587301587,0.402984126984127,1.0,0.7692307692307693,0.7692307692307693,0.482784856712841,0.5172151432871602,0.0,0.0,news,204,204
0.293732460243218,0.598690364826941,0.856687898089172,1.0,3.687532098620685e-35,0.04915945165945166,0.4265530303030303,1.0,0.7,0.7,0.9747410418865898,0.025258958113411223,-0.3125,0.6875,news,420,420
0.3382352941176471,0.582579185520362,0.8729096989966555,1.0,1.0534510221161195e-40,-0.014947433518862097,0.4011502782931353,1.0,0.8461538461538461,0.8461538461538461,0.11932584886414103,0.8806741511358591,0.0,0.0,news,815,815
0.36258992805755397,0.5352517985611511,0.8214285714285714,1.0,3.545287521104105e-20,0.09778169014084508,0.4969561815336464,1.0,0.7,0.7,0.9870875900200424,0.012912409979957552,0.0,0.0,news,591,591
0.3219026548672566,0.577433628318584,0.8694158075601375,1.0,3.2989216869960564e-41,-0.032898793126065855,0.40728059818968904,1.0,0.7272727272727273,0.7272727272727273,0.503943061398492,0.49605693860150585,0.0,1.0,news,346,346
0.27482014388489207,0.5424460431654676,0.806282722513089,1.0,1.1917324613583159e-19,0.11341470258136928,0.5525448933782267,0.7777777777777778,0.7777777777777778,1.0,0.9158614891003483,0.08413851089965202,0.0,0.25,news,141,141
0.4576271186440678,0.7457627118644068,0.8888888888888888,0.08094609999982444,0.9190539000001694,0.1090909090909091,0.85,1.0,0.7777777777777778,0.7777777777777778,0.06288081399376035,0.9371191860062378,0.4000000000000001,0.9,news,148,148
0.45,0.6703125,0.8576388888888888,1.0,1.8332722011571593e-24,0.21812770562770564,0.5342352092352092,1.0,0.8333333333333334,0.8333333333333334,0.8096446700507607,0.19035532994923757,0.0,0.0,news,129,129
0.33396946564885494,0.5820610687022901,0.8057142857142857,1.0,1.0300150394681207e-17,0.07456228956228957,0.37557299182299186,1.0,0.8888888888888888,0.8888888888888888,0.7687946074544006,0.23120539254559863,0.0,0.0,news,812,812
0.3140495867768595,0.5603305785123966,0.8315789473684211,0.9999999942939681,5.706053416723255e-09,0.1123895202020202,0.31515422077922073,0.8666666666666667,0.7333333333333333,0.6923076923076923,0.9679065526094717,0.0320934473905295,0.125,0.16666666666666666,news,322,322
0.39641434262948205,0.5816733067729084,0.8341708542713567,0.9999997008154797,2.991845777346229e-07,0.09140625000000001,0.43203124999999987,1.0,0.625,0.625,0.9997454599017906,0.00025454009820903047,0.2,0.2,news,210,210
0.1583710407239819,0.5972850678733032,0.7285714285714285,0.9462120345161604,0.05378796548387022,0.11719381313131311,0.5202351641414141,0.8,0.6,0.75,0.028942115768463096,0.9710578842315365,-0.125,0.375,news,501,501
0.3490566037735849,0.6415094339622641,0.7567567567567568,0.9995012258945699,0.000498774105417199,-0.145,0.41888888888888887,1.0,0.8888888888888888,0.8888888888888888,0.4645944323648287,0.5354055676351688,0.0,0.0,news,239,239
0.30337078651685395,0.598314606741573,0.8148148148148148,0.9999999999985816,1.4181779039949313e-12,0.05294612794612795,0.3900673400673401,1.0,0.5714285714285714,0.5714285714285714,0.994535671959627,0.005464328040374738,0.0,0.0,news,102,102
0.3848069738480697,0.5666251556662516,0.8705501618122977,1.0,1.3207185014526612e-32,0.03842517006802722,0.4404778911564627,1.0,0.6666666666666666,0.6666666666666666,0.8388740151547239,0.16112598484527746,0.7,0.9,news,215,215
0.3702770780856423,0.5541561712846348,0.782312925170068,0.9999999998757297,1.2423663936289518e-10,0.030324074074074066,0.3422949735449736,1.0,0.5454545454545454,0.5454545454545454,0.34214695912877646,0.6578530408712232,-0.15185185185185188,0.22962962962962963,news,158,158
0.1672473867595819,0.43162020905923343,0.8932291666666666,1.0,1.6067379226979142e-20,0.12056889043496186,0.477898629148629,0.8571428571428571,0.7857142857142857,0.75,0.8819265801318185,0.11807341986818266,0.0,0.0,news,141,141
0.3500738552437223,0.5657311669128509,0.8185654008438819,0.9999999999569743,4.308765492653945e-11,0.1014935064935065,0.3781422692533802,1.0,0.6363636363636364,0.6363636363636364,0.4116695454173653,0.5883304545826337,0.0,0.0,news,305,305
0.33601609657947684,0.5352112676056338,0.844311377245509,0.9999999999982664,1.7467331441053766e-12,0.004889807162534429,0.2662993572084481,0.7777777777777778,0.7037037037037037,0.8095238095238095,0.13198030498100136,0.8680196950190033,-0.084375,0.3333333333333333,news,456,456
0.5693430656934306,0.5401459854014599,0.6410256410256411,0.9962271077212188,0.003772892278761875,0.03512396694214876,0.44889807162534434,1.0,0.8181818181818182,0.8181818181818182,0.7896126865806689,0.21038731341932945,0.0,0.0,news,172,172
0.35625,0.565625,0.7631578947368421,0.9971870851787813,0.0028129148212415658,0.12708130871396178,0.4986232588273405,1.0,0.8461538461538461,0.8461538461538461,0.23354626726505287,0.7664537327349468,-0.05,0.4,news,222,222
0.6530612244897959,0.4897959183673469,0.546875,0.9564146090757398,0.04358539092426668,0.25,0.375,1.0,0.7272727272727273,0.7272727272727273,0.10319870116590632,0.8968012988340934,0.0,0.0,news,218,218
0.3700564971751412,0.4858757062146893,0.6946564885496184,0.9994804304118794,0.0005195695881183612,0.16156153370439086,0.4751473922902495,1.0,0.7272727272727273,0.7272727272727273,0.8960760002895192,0.10392399971047869,0.0,0.0,news,131,131
0.37073170731707317,0.573170731707317,0.8223684210526315,1.0,1.9251593054163805e-15,0.04835446299732015,0.36809575345289625,1.0,0.8666666666666667,0.8666666666666667,0.681896364991964,0.31810363500803657,0.0,0.0,news,362,362
0.26737967914438504,0.5757575757575758,0.8533333333333334,0.9999729972817879,2.700271817588688e-05,0.019139971139971127,0.3917972582972583,1.0,0.75,0.75,0.3854122394052555,0.6145877605947451,0.13636363636363635,0.45454545454545453,news,254,254
0.8214285714285714,0.6785714285714286,0.7391304347826086,0.8195415340891291,0.18045846591086764,0.0,0.0,1.0,0.8571428571428571,0.8571428571428571,0.4047343442528059,0.5952656557471923,0.0,0.0,news,174,174
0.3223270440251572,0.5982704402515723,0.9146341463414634,1.0,2.5583461438055773e-50,0.030369511440940015,0.39748933606076464,0.8,0.9,0.875,0.9631727238143208,0.036827276185678694,0.0,0.0,news,274,274
0.525974025974026,0.551948051948052,0.7407407407407407,0.9868668884516146,0.013133111548379612,0.23095238095238096,0.41547619047619044,1.0,0.8888888888888888,0.8888888888888888,0.27306003676263985,0.7269399632373578,0.0,0.0,news,101,101
0.3370288248337029,0.5764966740576497,0.875,1.0,1.0045854897826684e-14,0.18027540442014126,0.4697849737981316,1.0,1.0,1.0,0.5,0.5,0.0,0.0,news,530,530
0.24034334763948498,0.4592274678111588,0.8303571428571429,1.0,1.3201448272202174e-15,0.07203856749311294,0.3843250688705233,1.0,0.7272727272727273,0.7272727272727273,0.9225235850667023,0.07747641493329802,0.0,0.0,news,556,556
0.3664717348927875,0.6276803118908382,0.824468085106383,1.0,1.457156592336921e-14,0.04956597222222222,0.3580853174603174,1.0,0.875,0.875,0.7663352272727274,0.23366477272727285,0.0,0.0,news,633,633
0.39185750636132316,0.5241730279898219,0.8116883116883117,0.9926476374620378,0.007352362537923663,0.19032907196969692,0.5704545454545453,1.0,0.6428571428571429,0.6428571428571429,0.48997230021775284,0.5100276997822474,0.5,0.95,news,547,547
0.3069806560134567,0.5290159798149706,0.8821917808219178,1.0,5.838586422309129e-17,0.0753253096110239,0.3989211582068725,1.0,0.875,0.875,0.47702281983973777,0.5229771801602617,0.0,0.0,news,976,976
0.218091697645601,0.48451053283767037,0.8011363636363636,0.9999999999993696,5.996773584977084e-13,-0.029014396456256912,0.43803986710963455,1.0,0.875,0.875,0.881175320650674,0.1188246793493254,0.0,0.0,news,259,259
0.4117647058823529,0.5176470588235295,0.7942857142857143,1.0,1.1365192463717164e-15,0.1388961038961039,0.4521366728509586,1.0,1.0,1.0,0.772727272727273,0.22727272727272732,0.0,0.0,news,605,605
0.3032581453634085,0.5025062656641605,0.8553719008264463,0.9999999999996848,3.159522142132061e-13,0.026104010627820154,0.40926498545546164,1.0,0.75,0.75,0.9151187371450561,0.08488126285494235,0.0,0.0,news,482,482
0.30835486649440136,0.512489233419466,0.8659217877094972,1.0,3.931954507225609e-29,0.070708648989899,0.4330781024531025,1.0,0.75,0.75,0.6749600539876128,0.325039946012389,0.0,0.0,news,128,128
0.44011976047904194,0.5868263473053892,0.8163265306122449,1.0,8.121188398711301e-18,0.25523989898989896,0.47591540404040394,1.0,1.0,1.0,0.7725567342413733,0.22744326575862653,0.13636363636363635,0.45454545454545453,news,533,533
0.38636363636363635,0.5340909090909091,0.7156862745098039,0.9999984779689621,1.5220310631745787e-06,-0.03680555555555555,0.3527777777777778,1.0,0.5555555555555556,0.5555555555555556,0.944709493664185,0.05529050633581583,0.0,0.0,news,215,215
0.41368584758942456,0.6811819595645412,0.8533834586466166,1.0,6.728833312039006e-29,0.022807017543859637,0.3355263157894737,1.0,0.8181818181818182,0.8181818181818182,0.9630746319669915,0.03692536803300694,0.0,0.0,news,809,809
0.2796352583586626,0.5501519756838906,0.8260869565217391,0.9999999999998423,1.4759108689025101e-13,0.08002668191347438,0.37596245473603956,1.0,0.6666666666666666,0.6666666666666666,0.9958749872122002,0.004125012787797434,-0.25,0.4,news,230,230
0.2827346465816918,0.5654692931633836,0.9180327868852459,1.0,6.368508439678284e-48,0.054489853896103904,0.32878463203463193,1.0,0.8333333333333334,0.8333333333333334,0.91131128231104,0.08868871768896183,-0.1,0.2,news,158,158
0.44672131147540983,0.6598360655737705,0.8165137614678899,0.9999999242806996,7.571929246680001e-08,0.15925925925925927,0.4666666666666667,1.0,0.9166666666666666,0.9166666666666666,0.9536634573554983,0.046336542644499525,0.0,0.0,news,510,510
0.31663685152057247,0.5617173524150268,0.8305084745762712,1.0,3.1841950599826273e-19,-0.09389641091768751,0.31193316140124655,1.0,0.7,0.7,0.775464673101436,0.22453532689856176,0.06818181818181818,0.22727272727272727,news,137,137
0.3572815533980582,0.512621359223301,0.8777173913043478,1.0,6.564115722832399e-23,0.14086580086580086,0.522773745861981,1.0,0.4444444444444444,0.4444444444444444,0.29554573207472234,0.7044542679252772,0.0,0.0,news,908,908
0.36446700507614216,0.5532994923857868,0.8802228412256268,1.0,4.4372975535837944e-30,0.11305205962422452,0.42344713705538434,1.0,0.8333333333333334,0.8333333333333334,0.6418331401623383,0.3581668598376625,-0.2,0.4,news,170,170
0.19217081850533807,0.5860023724792408,0.8827160493827161,0.999999999999212,7.596007009153835e-13,0.06774193548387099,0.3812096774193548,0.7647058823529411,0.7647058823529411,0.8461538461538461,0.9568489449703932,0.04315105502960909,0.1,0.45,news,128,128
0.35691318327974275,0.6189710610932476,0.8603603603603603,0.9999999999985816,1.466321195467651e-12,0.045806623931623935,0.3874465811965812,1.0,1.0,1.0,0.04482737284989505,0.9551726271501075,0.0,0.75,news,308,308
0.36729857819905215,0.5355450236966824,0.8483870967741935,1.0,1.4024249206017237e-19,0.18742045454545453,0.519290404040404,0.9090909090909091,0.6818181818181818,0.75,0.4023955396047912,0.597604460395209,-1.0,1.0,news,205,205
0.22826086956521738,0.5706521739130435,0.9047619047619048,1.0,9.359043360906685e-45,0.0988359788359788,0.35823247354497345,1.0,0.8,0.8,0.37693509796713764,0.6230649020328644,0.0,0.0,news,152,152
0.46875,1.0,1.0,0.0053359657815074315,0.9946640342184901,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,news,505,505
0.4119318181818182,0.5767045454545454,0.8482758620689655,0.999999964240651,3.575932516107651e-08,0.07450010307153165,0.31439909297052154,1.0,0.7777777777777778,0.7777777777777778,0.9625263125156389,0.03747368748436081,0.0,0.0,news,563,563
0.36637931034482757,0.540948275862069,0.788235294117647,0.9999763011741053,2.369882586948044e-05,0.08842864125122189,0.39413489736070384,1.0,0.75,0.75,0.6936791679506092,0.30632083204938954,0.0,0.0,news,104,104
0.37906137184115524,0.5415162454873647,0.7714285714285715,0.9999999766521172,2.334787123853199e-08,0.14878599661208355,0.3258610954263128,1.0,0.8181818181818182,0.8181818181818182,0.6948369668687568,0.3051630331312432,0.0,0.0,news,108,108
0.46875,0.6026785714285714,0.7714285714285715,0.9999828989029927,1.7101097015769707e-05,0.14960127591706537,0.3910685805422648,1.0,0.7,0.7,0.48328661342359996,0.5167133865763979,0.0,0.0,news,263,263
0.5387931034482759,0.603448275862069,0.792,0.999999977802228,2.2197787589687327e-08,0.09062500000000001,0.4140625,1.0,0.8333333333333334,0.8333333333333334,0.47831858578501446,0.5216814142149833,0.0,0.0,news,799,799
0.4658119658119658,0.5769230769230769,0.7431192660550459,0.9999999999738772,2.612522368816385e-11,0.05118253968253968,0.36536507936507934,0.8461538461538461,0.6153846153846154,0.7272727272727273,0.9802098762417165,0.01979012375828592,0.0,0.0,news,553,553
0.38006230529595014,0.5669781931464174,0.7950819672131147,0.9999999999996848,3.387653729256442e-13,0.1653974813065722,0.4158451397087761,1.0,0.7272727272727273,0.7272727272727273,0.9390147219258911,0.06098527807410749,0.4166666666666667,0.5833333333333334,news,622,622
0.29949238578680204,0.5279187817258884,0.8135593220338984,1.0,2.8902126652678624e-15,0.20369580109606705,0.4688270624174878,0.8333333333333334,0.9166666666666666,0.9,0.6390083838963367,0.3609916161036657,0.15656565656565655,0.3737373737373737,news,202,202
0.5327868852459017,0.6475409836065574,0.7076923076923077,0.9999971938599168,2.806140081258639e-06,0.04190796857463524,0.5254320987654322,1.0,1.0,1.0,0.9464579760620867,0.05354202393791264,0.13636363636363635,0.5,news,444,444
0.6097560975609756,0.6016260162601627,0.7333333333333333,0.9999988488598699,1.1511401143771576e-06,0.18863636363636366,0.5179292929292929,1.0,0.7,0.7,0.5737917463565838,0.42620825364341824,0.13636363636363635,0.5,news,562,562
0.28396739130434784,0.49320652173913043,0.84688995215311,0.9999999999998423,8.177564892072104e-14,-0.04892473118279569,0.44220430107526887,1.0,0.7777777777777778,0.7777777777777778,0.03825285157128628,0.9617471484287138,0.0,0.0,news,897,897
0.4015748031496063,0.5039370078740157,0.7647058823529411,0.9999988308194605,1.16918052623502e-06,0.08425925925925926,0.3490740740740741,1.0,0.6666666666666666,0.6666666666666666,0.8853973565583978,0.11460264344160444,-0.15555555555555559,0.2888888888888889,news,190,190
0.31544502617801046,0.6426701570680629,0.8921161825726142,1.0,5.71813574748162e-20,0.07447089947089948,0.38624338624338617,1.0,0.8571428571428571,0.8571428571428571,0.8156634230972315,0.1843365769027682,0.0,0.0,news,383,383
0.3981762917933131,0.49848024316109424,0.7022900763358778,0.998391144228092,0.0016088557719464074,-0.22083333333333333,0.4916666666666667,1.0,0.7692307692307693,0.7692307692307693,0.7164323019078506,0.2835676980921475,-0.30000000000000004,0.95,news,963,963
0.2972972972972973,0.6189189189189189,0.7818181818181819,0.9999999996696632,3.3033865115712833e-10,0.0818452380952381,0.19375,1.0,0.9166666666666666,0.9166666666666666,0.8993771374401209,0.10062286255987747,-0.2,0.05,news,372,372
0.34324942791762014,0.505720823798627,0.8266666666666667,1.0,3.738911211552631e-15,0.04296875,0.45859375,1.0,0.6,0.6,0.6885011050727993,0.31149889492720106,0.09999999999999999,0.25,news,201,201
0.3954802259887006,0.559322033898305,0.7928571428571428,0.9999993710708185,6.289292160199742e-07,-0.04536340852130326,0.6095238095238095,1.0,0.7692307692307693,0.7692307692307693,0.9083494714128849,0.09165052858711449,0.0,0.5,news,185,185
0.3220675944333996,0.5387673956262425,0.7901234567901234,0.9999999999502761,4.9760736336807476e-11,0.03422471467926014,0.3139452971271153,1.0,0.5,0.5,0.9472934893405771,0.05270651065942261,0.0,0.125,news,197,197
0.6774193548387096,0.6236559139784946,0.7301587301587301,0.9970673455287273,0.0029326544712755163,0.35435064935064936,0.5200974025974026,1.0,0.8888888888888888,0.8888888888888888,0.48770970251428086,0.5122902974857175,0.35714285714285715,0.5714285714285714,news,113,113
0.5159817351598174,0.6575342465753424,0.831858407079646,0.9997237736212864,0.00027622637869683184,0.15535714285714283,0.37642857142857145,1.0,1.0,1.0,0.5014827069546762,0.4985172930453231,0.0,0.0,news,492,492
0.4083769633507853,0.5654450261780105,0.7948717948717948,0.9999944197644431,5.580235543395273e-06,0.03686868686868686,0.2830808080808081,1.0,0.8,0.8,0.9102856074869857,0.08971439251301341,0.0,0.0,news,208,208
0.4268867924528302,0.5023584905660378,0.7679558011049724,0.9999999999999212,4.921239576094598e-14,0.004074074074074071,0.4122222222222222,1.0,0.8571428571428571,0.8571428571428571,0.7879350243876594,0.21206497561234003,0.0,0.0,news,207,207
0.24394785847299813,0.5828677839851024,0.8396946564885496,0.9999999999883373,1.1680590851006133e-11,0.10881357048748357,0.3238148880105401,0.8333333333333334,0.9166666666666666,0.9,0.8920576908006858,0.10794230919931214,0.16,0.5399999999999999,news,190,190
0.6857142857142857,0.6476190476190476,0.8472222222222222,0.9999993681067532,6.318932538934557e-07,0.19357142857142856,0.4110714285714286,1.0,1.0,1.0,0.6923536109865074,0.3076463890134908,0.0,0.0,news,148,148
0.26082474226804125,0.5216494845360825,0.8181818181818182,0.9999999999998423,1.2834187458750181e-13,0.07388028638028639,0.3886821511821511,1.0,0.8333333333333334,0.8333333333333334,0.3381759501945576,0.661824049805443,0.0,0.0,news,229,229
0.381294964028777,0.5089928057553957,0.7971698113207547,1.0,2.784067393054234e-27,0.026864564007421144,0.36342300556586277,1.0,0.9090909090909091,0.9090909090909091,0.6922689861554171,0.3077310138445811,-0.16666666666666666,0.43333333333333335,news,432,432
0.5598591549295775,0.5563380281690141,0.7672955974842768,1.0,1.4205713486263843e-14,0.10535714285714286,0.2718253968253968,1.0,0.75,0.75,0.886793384541291,0.11320661545870771,0.0,0.0,news,196,196
0.376940133037694,0.5809312638580931,0.8294117647058824,0.999999999953901,4.607625825609051e-11,0.0444892199303964,0.32845768610474496,1.0,0.7333333333333333,0.7333333333333333,0.5571977759256876,0.44280222407431247,0.13636363636363635,0.45454545454545453,news,109,109
0.2544757033248082,0.5601023017902813,0.7989949748743719,0.9999999998653278,1.3466528497979309e-10,-0.00927705627705627,0.46151981351981347,1.0,0.7058823529411765,0.7058823529411765,0.9172715509079183,0.08272844909207935,0.0,0.0,news,210,210
0.3320610687022901,0.5629770992366412,0.8448275862068966,1.0,4.481474781505484e-17,-0.06312134502923977,0.3842836257309941,1.0,1.0,1.0,0.632876717501048,0.3671232824989532,0.0,0.0,news,119,119
0.29083245521601686,0.5194942044257113,0.8188405797101449,0.9999998998417695,1.0015823724916708e-07,0.15964656084656081,0.528120634920635,0.7,0.85,0.7857142857142857,0.9162068350526683,0.08379316494733109,0.45,0.9,news,437,437
0.39568345323741005,0.5179856115107914,0.6818181818181818,0.9999991276285995,8.723713945677514e-07,0.2939625850340136,0.4997448979591837,0.2631578947368421,0.5789473684210527,0.6,0.670945056917741,0.32905494308225874,0.0,0.0,news,220,220
0.22077922077922077,0.44555444555444557,0.8099547511312217,0.9999999999992908,7.336448938439735e-13,0.06899271580778427,0.45235649054142196,1.0,0.6666666666666666,0.6666666666666666,0.8030012332547893,0.19699876674520989,-0.009821428571428578,0.4839285714285714,news,990,990
0.3619047619047619,0.6698412698412698,0.8947368421052632,0.9999999997274249,2.725487449733486e-10,0.11313131313131314,0.36136363636363633,0.8181818181818182,0.7272727272727273,0.8888888888888888,0.914293884733832,0.08570611526616835,0.05000000000000002,0.5,news,211,211
0.2411242603550296,0.5784023668639053,0.8711656441717791,0.9999999999889677,1.0984280417623338e-11,0.10645403615991854,0.4079420252949664,1.0,0.8125,0.8125,0.6947434438200238,0.3052565561799759,0.2,0.2,news,218,218
0.2862654320987654,0.5995370370370371,0.8571428571428571,1.0,3.0967247979801982e-28,0.0935065996095408,0.4369866734572616,1.0,1.0,1.0,0.5,0.5,0.0,0.0,news,365,365
0.45104895104895104,0.6048951048951049,0.7674418604651163,0.9983541044771412,0.001645895522868026,0.014288472964943559,0.4880421865715984,1.0,1.0,1.0,0.16047070310025038,0.8395292968997498,-0.09583333333333333,0.43333333333333335,news,191,191
0.38596491228070173,0.5789473684210527,0.8051948051948052,0.9999891660999289,1.0833900060452723e-05,0.146184131959994,0.3215853112404836,1.0,0.7777777777777778,0.7777777777777778,0.16054849866076973,0.8394515013392293,0.0,0.0,news,572,572
0.10517241379310345,0.5896551724137931,0.819672131147541,0.9999999832079072,1.679207435131141e-08,0.003311546840958614,0.472636165577342,1.0,1.0,1.0,0.7102565430117272,0.2897434569882731,0.1,0.4,news,141,141
0.22580645161290322,0.8387096774193549,0.8571428571428571,0.5681312742862351,0.4318687257137634,0.0,0.0,1.0,0.875,0.875,0.6140910601666713,0.3859089398333283,0.0,0.0,news,454,454
0.36291240045506257,0.5915813424345847,0.8714733542319749,1.0,1.2509526799376137e-29,0.06882523148148148,0.4625962810337809,1.0,1.0,1.0,0.9950780719619827,0.004921928038017668,0.0,0.0,news,321,321
0.4573643410852713,0.5658914728682171,0.7288135593220338,0.9975613847675701,0.0024386152324122573,0.20925925925925926,0.3685185185185185,1.0,0.8,0.8,0.27418906116825265,0.7258109388317463,0.0,0.0,news,115,115
0.6263736263736264,0.6043956043956044,0.7017543859649122,0.9997820910080004,0.00021790899200753612,-0.03,0.42000000000000004,1.0,0.5714285714285714,0.5714285714285714,0.8849206349206353,0.11507936507936489,0.0,0.0,news,167,167
0.30151843817787416,0.5856832971800434,0.7913669064748201,0.9999999999425535,5.7430236548094937e-11,-0.04473922902494329,0.4851927437641723,1.0,0.875,0.875,0.9842221452688088,0.015777854731192174,0.0,0.0,news,418,418
0.3404605263157895,0.5345394736842105,0.8405797101449275,1.0,8.650988605488691e-22,0.018591269841269843,0.4715396825396824,1.0,0.75,0.75,0.21468401486988842,0.7853159851301121,0.0,0.0,news,177,177
0.3448940269749518,0.5857418111753372,0.8156424581005587,0.9999999999998423,1.355095203707292e-13,0.11188930117501546,0.41643089053803334,0.8666666666666667,0.7333333333333333,0.8461538461538461,0.045696345129618184,0.9543036548703836,0.0,0.0,news,411,411
0.4424778761061947,0.5929203539823009,0.8,0.9991788910075545,0.0008211089924602961,0.031201814058956917,0.3791156462585034,1.0,0.6363636363636364,0.6363636363636364,0.891718184348756,0.1082818156512446,0.375,0.41666666666666663,news,562,562
0.3615023474178404,0.6181533646322379,0.8268398268398268,1.0,5.51430750597901e-17,0.026270356627499485,0.40716347144918563,1.0,0.8181818181818182,0.8181818181818182,0.2510470086895034,0.7489529913104956,0.0,0.0,news,328,328
0.08012326656394453,0.7380585516178737,0.8269230769230769,0.998440588716648,0.0015594112833693958,0.13358784893267653,0.35307060755336617,1.0,1.0,1.0,0.6155555555555554,0.38444444444444437,0.0,0.0,news,695,695
0.2743732590529248,0.4763231197771588,0.7969543147208121,0.9999999929703358,7.029660851201674e-09,0.08173550986050987,0.5055778018278018,1.0,0.8,0.8,0.6714860923565185,0.32851390764348126,0.5,0.6,news,311,311
0.3940520446096654,0.5594795539033457,0.8160377358490566,0.9999999999977935,2.230536375765533e-12,0.07134603611876339,0.45842898683807776,1.0,0.9090909090909091,0.9090909090909091,0.5597281439821503,0.44027185601785196,0.03333333333333333,0.06666666666666667,news,944,944
0.4639175257731959,0.6426116838487973,0.8074074074074075,0.9999999893280419,1.0671968211092328e-08,0.019637681159420304,0.2767391304347826,1.0,0.8571428571428571,0.8571428571428571,0.8807539407795507,0.11924605922044845,0.0,0.0,news,467,467
0.4411764705882353,0.6838235294117647,0.8333333333333334,0.9999608990324397,3.9100967563093734e-05,0.08636363636363638,0.2409090909090909,1.0,0.6666666666666666,0.6666666666666666,0.45694557270511765,0.5430544272948823,0.0,0.0,news,151,151
0.28885400313971743,0.6326530612244898,0.875,1.0,7.410683246898708e-21,0.1491374269005848,0.4809694107062528,1.0,0.7,0.7,0.5107214206626451,0.489278579337356,-0.3625,0.6666666666666666,news,309,309
0.2984189723320158,0.5711462450592886,0.7615894039735099,0.9987928231270233,0.0012071768729497998,0.06266862170087975,0.41792766373411533,1.0,0.7272727272727273,0.7272727272727273,0.4816841185536276,0.5183158814463723,0.0,0.0,news,635,635
0.27256637168141595,0.5752212389380531,0.8571428571428571,0.9999872496131437,1.2750386842044671e-05,0.18146053165584414,0.5330898268398269,1.0,0.7272727272727273,0.7272727272727273,0.2140110469960748,0.7859889530039247,0.3898809523809524,0.6190476190476191,news,111,111
0.3620689655172414,0.6120689655172413,0.7698412698412699,0.9992597324574386,0.0007402675425981915,-0.07272727272727274,0.21515151515151515,1.0,0.6363636363636364,0.6363636363636364,0.9469804779646649,0.053019522035336594,0.0,0.0,news,113,113
0.453781512605042,0.5336134453781513,0.8055555555555556,0.9999999640534969,3.5946521123679695e-08,0.19085440874914558,0.34386306675780354,1.0,0.8333333333333334,0.8333333333333334,0.08656065362298311,0.9134393463770155,0.13636363636363635,0.45454545454545453,news,776,776
0.3376413570274637,0.6252019386106623,0.8516746411483254,0.9999995323103783,4.676896320806474e-07,-0.016987179487179496,0.4929487179487179,1.0,0.5454545454545454,0.5454545454545454,0.2558286933203625,0.7441713066796368,0.0,0.0,news,118,118
0.39622641509433965,0.5707547169811321,0.7976190476190477,1.0,2.8050557786286385e-17,0.24583333333333332,0.4710317460317461,1.0,0.9,0.9,0.9870829478820708,0.012917052117927269,0.0,0.0,news,130,130
0.3856589147286822,0.5426356589147286,0.8190954773869347,1.0,1.8954628438024604e-15,0.029825809111523396,0.39410946196660485,1.0,0.7777777777777778,0.7777777777777778,0.9021686648602025,0.09783133513979787,0.0,0.25,news,424,424
